2026-04-23 11:39:38.364 [main] INFO  org.perswsj.TliasWebMangementApplication-Starting TliasWebMangementApplication using Java 21.0.7 with PID 7100 (D:\coding\JavaWeb\back_end\web-ai-project02\tlias-web-mangement\target\classes started by 32188 in D:\coding\JavaWeb\back_end\web-ai-project02)
2026-04-23 11:41:00.141 [http-nio-8080-exec-6] INFO  org.perswsj.service.impl.EmpServiceImpl-查询员工分页数据，分页参数：Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=30, pages=3, reasonable=false, pageSizeZero=false}[Emp(id=52, username=xiaowanxiong, password=123456, name=小浣熊, gender=1, phone=18899977728, job=3, salary=10000, image=https://wsj2-java.oss-cn-beijing.aliyuncs.com/2026/04/3c651568-9e82-4a3e-90ee-5558886b3773.jpg, entryDate=2026-04-16, deptId=3, createTime=2026-04-15T22:12:54, updateTime=2026-04-21T17:12:48, deptName=咨询部, exprList=null), Emp(id=6, username=yinglang, password=123456, name=银狼, gender=2, phone=18830277728, job=1, salary=10000, image=https://wsj2-java.oss-cn-beijing.aliyuncs.com/2026/04/65798ea9-fbb8-4ad3-b782-72bf230e207f.jpg, entryDate=2026-04-16, deptId=1, createTime=2026-04-15T22:20:54, updateTime=2026-04-21T17:11:58, deptName=学工部, exprList=null), Emp(id=10, username=xinzhe, password=123456, name=行者, gender=1, phone=18890277728, job=1, salary=6000, image=https://wsj2-java.oss-cn-beijing.aliyuncs.com/2026/04/f2aa784a-a8f6-40f5-b745-ecd4f64f05bb.jpg, entryDate=2024-04-16, deptId=1, createTime=2024-04-16T16:35:33, updateTime=2026-04-21T17:10:33, deptName=学工部, exprList=null), Emp(id=27, username=lijun, password=123456, name=李俊, gender=1, phone=13309090027, job=2, salary=6600, image=https://web-framework.oss-cn-hangzhou.aliyuncs.com/2023/1.jpg, entryDate=2004-01-01, deptId=1, createTime=2023-10-20T16:35:33, updateTime=2026-04-21T01:10:24, deptName=学工部, exprList=null), Emp(id=17, username=liying, password=12345678, name=李应, gender=1, phone=13309090017, job=1, salary=5800, image=https://web-framework.oss-cn-hangzhou.aliyuncs.com/2023/1.jpg, entryDate=2015-03-21, deptId=1, createTime=2023-10-20T16:35:33, updateTime=2026-04-21T01:10:10, deptName=学工部, exprList=null), Emp(id=28, username=lizhong, password=123456, name=李忠, gender=1, phone=13309090028, job=5, salary=5000, image=https://wsj-java-ai.oss-cn-shanghai.aliyuncs.com/2026/04/fdadcddf-2c3b-457b-a75e-b3a94250ca6e.jpg, entryDate=2007-01-01, deptId=3, createTime=2023-10-20T16:35:33, updateTime=2026-04-17T00:51:20, deptName=咨询部, exprList=null), Emp(id=1, username=shinaian, password=123456, name=施耐庵, gender=1, phone=13309090001, job=4, salary=15000, image=https://web-framework.oss-cn-hangzhou.aliyuncs.com/2023/1.jpg, entryDate=2000-01-01, deptId=2, createTime=2023-10-20T16:35:33, updateTime=2023-11-16T16:11:26, deptName=教研部, exprList=null), Emp(id=36, username=linghuchong, password=123456, name=令狐冲, gender=1, phone=18809091212, job=2, salary=6800, image=https://web-framework.oss-cn-hangzhou.aliyuncs.com/2023/1.jpg, entryDate=2023-10-19, deptId=2, createTime=2023-10-20T20:44:54, updateTime=2023-11-09T09:41:04, deptName=教研部, exprList=null), Emp(id=26, username=yanshun, password=123456, name=燕顺, gender=1, phone=13309090026, job=5, salary=5400, image=https://web-framework.oss-cn-hangzhou.aliyuncs.com/2023/1.jpg, entryDate=2011-01-01, deptId=3, createTime=2023-10-20T16:35:33, updateTime=2023-11-08T22:12:46, deptName=咨询部, exprList=null), Emp(id=25, username=tongmeng, password=123456, name=童猛, gender=1, phone=13309090025, job=5, salary=4800, image=https://web-framework.oss-cn-hangzhou.aliyuncs.com/2023/1.jpg, entryDate=2002-01-01, deptId=3, createTime=2023-10-20T16:35:33, updateTime=2023-10-20T16:36:23, deptName=咨询部, exprList=null)]，查询参数：{}
2026-04-23 11:41:03.584 [http-nio-8080-exec-5] INFO  org.perswsj.controller.EmpController-查询全部员工数据
2026-04-23 11:41:03.586 [http-nio-8080-exec-7] INFO  org.perswsj.controller.ClazzController-查询班级分页数据: ClazzQueryParam(page=1, pageSize=10, name=, begin=null, end=null)
2026-04-23 11:41:03.610 [http-nio-8080-exec-7] INFO  org.perswsj.service.impl.ClazzServiceImpl-查询班级分页数据，查询参数：ClazzQueryParam(page=1, pageSize=10, name=, begin=null, end=null)
2026-04-23 11:41:37.969 [http-nio-8080-exec-9] INFO  org.perswsj.controller.ClazzController-删除班级数据: 11
2026-04-23 11:41:37.985 [http-nio-8080-exec-9] INFO  org.perswsj.service.impl.ClazzServiceImpl-删除班级数据: 11
2026-04-23 11:41:42.521 [http-nio-8080-exec-2] INFO  org.perswsj.controller.ClazzController-删除班级数据: 1
2026-04-23 11:41:42.532 [http-nio-8080-exec-2] ERROR org.perswsj.exception.GlobalExceptionHeader-删除班级失败：该班级下有学生, 不能删除
2026-04-23 11:42:16.134 [http-nio-8080-exec-1] INFO  org.perswsj.controller.ClazzController-新增班级数据: Clazz(id=null, name=eeee, room=90, beginDate=2026-04-08, endDate=2026-04-25, masterId=null, subject=1, createTime=null, updateTime=null, masterName=null, status=null)
2026-04-23 11:42:16.135 [http-nio-8080-exec-1] INFO  org.perswsj.service.impl.ClazzServiceImpl-新增班级数据: Clazz(id=null, name=eeee, room=90, beginDate=2026-04-08, endDate=2026-04-25, masterId=null, subject=1, createTime=2026-04-23T11:42:16.135459700, updateTime=2026-04-23T11:42:16.135459700, masterName=null, status=null)
2026-04-23 11:42:16.155 [http-nio-8080-exec-3] INFO  org.perswsj.controller.ClazzController-查询班级分页数据: ClazzQueryParam(page=1, pageSize=10, name=, begin=null, end=null)
2026-04-23 11:42:16.178 [http-nio-8080-exec-3] INFO  org.perswsj.service.impl.ClazzServiceImpl-查询班级分页数据，查询参数：ClazzQueryParam(page=1, pageSize=10, name=, begin=null, end=null)
2026-04-23 11:42:19.688 [http-nio-8080-exec-4] INFO  org.perswsj.controller.ClazzController-删除班级数据: 12
2026-04-23 11:42:19.699 [http-nio-8080-exec-4] INFO  org.perswsj.service.impl.ClazzServiceImpl-删除班级数据: 12
2026-04-23 11:42:19.710 [http-nio-8080-exec-8] INFO  org.perswsj.controller.ClazzController-查询班级分页数据: ClazzQueryParam(page=1, pageSize=10, name=, begin=null, end=null)
2026-04-23 11:42:19.725 [http-nio-8080-exec-8] INFO  org.perswsj.service.impl.ClazzServiceImpl-查询班级分页数据，查询参数：ClazzQueryParam(page=1, pageSize=10, name=, begin=null, end=null)
2026-04-23 11:42:23.200 [http-nio-8080-exec-6] INFO  org.perswsj.controller.ClazzController-删除班级数据: 5
2026-04-23 11:42:23.210 [http-nio-8080-exec-6] INFO  org.perswsj.service.impl.ClazzServiceImpl-删除班级数据: 5
2026-04-23 11:42:23.220 [http-nio-8080-exec-7] INFO  org.perswsj.controller.ClazzController-查询班级分页数据: ClazzQueryParam(page=1, pageSize=10, name=, begin=null, end=null)
2026-04-23 11:42:23.234 [http-nio-8080-exec-7] INFO  org.perswsj.service.impl.ClazzServiceImpl-查询班级分页数据，查询参数：ClazzQueryParam(page=1, pageSize=10, name=, begin=null, end=null)
2026-04-23 11:44:04.649 [http-nio-8080-exec-10] INFO  org.perswsj.controller.ClazzController-删除班级数据: 1
2026-04-23 11:44:04.654 [http-nio-8080-exec-10] ERROR org.perswsj.exception.GlobalExceptionHeader-删除班级失败：该班级下有学生, 不能删除
2026-04-23 11:57:32.685 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=6m14s352ms59µs401ns).
2026-04-23 13:07:13.111 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1h40s405ms494µs800ns).
2026-04-23 21:43:16.357 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase-HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@6d2dcbde (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2026-04-23 21:43:16.359 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=8h30m3s148ms740µs).
2026-04-23 21:43:16.393 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase-HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@4416193c (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2026-04-23 21:43:16.395 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase-HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@7bafb0e7 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2026-04-23 21:43:16.398 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase-HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@10fd56b5 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2026-04-23 21:43:16.400 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase-HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@5d06840 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2026-04-23 21:43:16.402 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase-HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@6838d78 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2026-04-23 21:43:16.405 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase-HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@26b12976 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2026-04-23 21:43:16.409 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase-HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@65f7820f (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2026-04-23 21:43:16.411 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase-HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@40bf0640 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2026-04-23 21:43:16.413 [HikariPool-1:housekeeper] WARN  com.zaxxer.hikari.pool.PoolBase-HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@2785a698 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
2026-04-23 21:57:02.139 [SpringApplicationShutdownHook] INFO  org.springframework.boot.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2026-04-23 21:57:02.152 [tomcat-shutdown] INFO  org.springframework.boot.tomcat.GracefulShutdown-Graceful shutdown complete
2026-04-23 21:57:02.162 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2026-04-23 21:57:02.168 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2026-04-23 23:19:22.306 [main] INFO  org.perswsj.TliasWebMangementApplication-Starting TliasWebMangementApplication using Java 21.0.7 with PID 37692 (D:\coding\JavaWeb\back_end\web-ai-project02\tlias-web-mangement\target\classes started by 32188 in D:\coding\JavaWeb\back_end\web-ai-project02)
2026-04-23 23:19:22.309 [main] INFO  org.perswsj.TliasWebMangementApplication-No active profile set, falling back to 1 default profile: "default"
2026-04-23 23:19:23.169 [main] INFO  org.springframework.boot.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2026-04-23 23:19:23.182 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2026-04-23 23:19:23.184 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2026-04-23 23:19:23.184 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/11.0.18]
2026-04-23 23:19:23.244 [main] INFO  o.s.b.w.c.servlet.WebApplicationContextInitializer-Root WebApplicationContext: initialization completed in 900 ms
2026-04-23 23:19:23.834 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2026-04-23 23:19:23.853 [main] INFO  org.springframework.boot.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2026-04-23 23:19:23.857 [main] INFO  org.perswsj.TliasWebMangementApplication-Started TliasWebMangementApplication in 1.938 seconds (process running for 2.68)
2026-04-23 23:19:33.875 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-23 23:19:33.876 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2026-04-23 23:19:33.878 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 2 ms
2026-04-23 23:19:33.932 [http-nio-8080-exec-1] INFO  org.perswsj.controller.ClazzController-查询所有班级数据
2026-04-23 23:19:33.960 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-04-23 23:19:34.605 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@4db14247
2026-04-23 23:19:34.608 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-04-23 23:19:34.737 [http-nio-8080-exec-1] INFO  org.perswsj.service.impl.ClazzServiceImpl-查询所有班级数据，查询结果：[Clazz(id=1, name=JavaEE就业163期, room=212, beginDate=2024-04-30, endDate=2024-06-29, masterId=10, subject=1, createTime=2024-06-01T17:08:23, updateTime=2024-06-01T17:39:58, masterName=null, status=null), Clazz(id=2, name=前端就业90期, room=210, beginDate=2024-07-10, endDate=2024-01-20, masterId=3, subject=2, createTime=2024-06-01T17:45:12, updateTime=2024-06-01T17:45:12, masterName=null, status=null), Clazz(id=3, name=JavaEE就业165期, room=108, beginDate=2024-06-15, endDate=2024-12-25, masterId=6, subject=1, createTime=2024-06-01T17:45:40, updateTime=2024-06-01T17:45:40, masterName=null, status=null), Clazz(id=4, name=JavaEE就业166期, room=101, beginDate=2023-06-01, endDate=2024-01-25, masterId=7, subject=1, createTime=2024-06-01T17:46:10, updateTime=2026-04-22T17:06, masterName=null, status=null), Clazz(id=6, name=JavaEE就业167期, room=325, beginDate=2026-03-20, endDate=2026-08-10, masterId=36, subject=1, createTime=2025-11-15T11:35:46, updateTime=2025-11-15T14:31:24, masterName=null, status=null), Clazz(id=9, name=JavaAI就业1期, room=200, beginDate=2026-05-01, endDate=2026-08-01, masterId=6, subject=1, createTime=2026-04-21T23:02:48, updateTime=2026-04-21T23:02:48, masterName=null, status=null), Clazz(id=10, name=python就业1期, room=109, beginDate=2026-04-21, endDate=2026-06-21, masterId=10, subject=4, createTime=2026-04-21T23:04:56, updateTime=2026-04-21T23:04:56, masterName=null, status=null)]
2026-04-23 23:20:15.744 [SpringApplicationShutdownHook] INFO  org.springframework.boot.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2026-04-23 23:20:15.749 [tomcat-shutdown] INFO  org.springframework.boot.tomcat.GracefulShutdown-Graceful shutdown complete
2026-04-23 23:20:15.751 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2026-04-23 23:20:15.756 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2026-04-23 23:22:01.951 [main] INFO  org.perswsj.TliasWebMangementApplication-Starting TliasWebMangementApplication using Java 21.0.7 with PID 3260 (D:\coding\JavaWeb\back_end\web-ai-project02\tlias-web-mangement\target\classes started by 32188 in D:\coding\JavaWeb\back_end\web-ai-project02)
2026-04-23 23:22:01.954 [main] INFO  org.perswsj.TliasWebMangementApplication-No active profile set, falling back to 1 default profile: "default"
2026-04-23 23:22:02.827 [main] INFO  org.springframework.boot.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2026-04-23 23:22:02.839 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2026-04-23 23:22:02.841 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2026-04-23 23:22:02.841 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/11.0.18]
2026-04-23 23:22:02.904 [main] INFO  o.s.b.w.c.servlet.WebApplicationContextInitializer-Root WebApplicationContext: initialization completed in 915 ms
2026-04-23 23:22:03.432 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2026-04-23 23:22:03.453 [main] INFO  org.springframework.boot.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2026-04-23 23:22:03.457 [main] INFO  org.perswsj.TliasWebMangementApplication-Started TliasWebMangementApplication in 1.843 seconds (process running for 2.451)
2026-04-23 23:22:06.112 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-23 23:22:06.112 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2026-04-23 23:22:06.113 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 0 ms
2026-04-23 23:22:06.156 [http-nio-8080-exec-1] INFO  org.perswsj.controller.EmpController-查询全部员工数据
2026-04-23 23:22:06.183 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-04-23 23:22:06.732 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3874caeb
2026-04-23 23:22:06.737 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-04-23 23:26:08.207 [SpringApplicationShutdownHook] INFO  org.springframework.boot.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2026-04-23 23:26:08.211 [tomcat-shutdown] INFO  org.springframework.boot.tomcat.GracefulShutdown-Graceful shutdown complete
2026-04-23 23:26:08.213 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2026-04-23 23:26:08.220 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2026-04-23 23:42:51.798 [main] INFO  org.perswsj.TliasWebMangementApplication-Starting TliasWebMangementApplication using Java 21.0.7 with PID 35176 (D:\coding\JavaWeb\back_end\web-ai-project02\tlias-web-mangement\target\classes started by 32188 in D:\coding\JavaWeb\back_end\web-ai-project02)
2026-04-23 23:42:51.801 [main] INFO  org.perswsj.TliasWebMangementApplication-No active profile set, falling back to 1 default profile: "default"
2026-04-23 23:42:52.664 [main] INFO  org.springframework.boot.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2026-04-23 23:42:52.678 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2026-04-23 23:42:52.681 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2026-04-23 23:42:52.683 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/11.0.18]
2026-04-23 23:42:52.750 [main] INFO  o.s.b.w.c.servlet.WebApplicationContextInitializer-Root WebApplicationContext: initialization completed in 913 ms
2026-04-23 23:42:53.348 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2026-04-23 23:42:53.370 [main] INFO  org.springframework.boot.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2026-04-23 23:42:53.375 [main] INFO  org.perswsj.TliasWebMangementApplication-Started TliasWebMangementApplication in 1.96 seconds (process running for 2.65)
2026-04-23 23:42:53.724 [http-nio-8080-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-23 23:42:53.724 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2026-04-23 23:42:53.726 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 2 ms
2026-04-23 23:42:53.792 [http-nio-8080-exec-1] INFO  org.perswsj.controller.ClazzController-查询所有班级数据
2026-04-23 23:42:53.832 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-04-23 23:42:54.473 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3b8746b5
2026-04-23 23:42:54.477 [http-nio-8080-exec-1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-04-23 23:42:54.571 [http-nio-8080-exec-1] INFO  org.perswsj.service.impl.ClazzServiceImpl-查询所有班级数据，查询结果：[Clazz(id=1, name=JavaEE就业163期, room=212, beginDate=2024-04-30, endDate=2024-06-29, masterId=10, subject=1, createTime=2024-06-01T17:08:23, updateTime=2024-06-01T17:39:58, masterName=null, status=null), Clazz(id=2, name=前端就业90期, room=210, beginDate=2024-07-10, endDate=2024-01-20, masterId=3, subject=2, createTime=2024-06-01T17:45:12, updateTime=2024-06-01T17:45:12, masterName=null, status=null), Clazz(id=3, name=JavaEE就业165期, room=108, beginDate=2024-06-15, endDate=2024-12-25, masterId=6, subject=1, createTime=2024-06-01T17:45:40, updateTime=2024-06-01T17:45:40, masterName=null, status=null), Clazz(id=4, name=JavaEE就业166期, room=101, beginDate=2023-06-01, endDate=2024-01-25, masterId=7, subject=1, createTime=2024-06-01T17:46:10, updateTime=2026-04-22T17:06, masterName=null, status=null), Clazz(id=6, name=JavaEE就业167期, room=325, beginDate=2026-03-20, endDate=2026-08-10, masterId=36, subject=1, createTime=2025-11-15T11:35:46, updateTime=2025-11-15T14:31:24, masterName=null, status=null), Clazz(id=9, name=JavaAI就业1期, room=200, beginDate=2026-05-01, endDate=2026-08-01, masterId=6, subject=1, createTime=2026-04-21T23:02:48, updateTime=2026-04-21T23:02:48, masterName=null, status=null), Clazz(id=10, name=python就业1期, room=109, beginDate=2026-04-21, endDate=2026-06-21, masterId=10, subject=4, createTime=2026-04-21T23:04:56, updateTime=2026-04-21T23:04:56, masterName=null, status=null)]
2026-04-23 23:54:36.825 [SpringApplicationShutdownHook] INFO  org.springframework.boot.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2026-04-23 23:54:36.830 [tomcat-shutdown] INFO  org.springframework.boot.tomcat.GracefulShutdown-Graceful shutdown complete
2026-04-23 23:54:36.832 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2026-04-23 23:54:36.836 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2026-04-23 23:54:40.280 [main] INFO  org.perswsj.TliasWebMangementApplication-Starting TliasWebMangementApplication using Java 21.0.7 with PID 35596 (D:\coding\JavaWeb\back_end\web-ai-project02\tlias-web-mangement\target\classes started by 32188 in D:\coding\JavaWeb\back_end\web-ai-project02)
2026-04-23 23:54:40.283 [main] INFO  org.perswsj.TliasWebMangementApplication-No active profile set, falling back to 1 default profile: "default"
2026-04-23 23:54:41.049 [main] INFO  org.springframework.boot.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2026-04-23 23:54:41.059 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
